Award Date,Grant Number,Proposal Number,Grant Title,State Name,Grantee Name,Award Dollars,Program Name,Program Area Name
2018-04-03,2018-67009-27902,2017-06014,Dicarboxylic acids platform for biorefinery lignin valorization,WASHINGTON,WASHINGTON STATE UNIVERSITY,494378,Co-products from Biomass Feedstocks,Agriculture and Food Research Initiative
2017-12-14,2018-67013-27458,2017-06270,Solving The Enigmatic Role Of Starch Phosphorylase (Pho1) In Plant Growth Through Its Potential Regulation Of Photosynthesis.,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,500000,Physiology of Agricultural Plants,Agriculture and Food Research Initiative
2018-01-03,2018-67013-27459,2017-06372,Biotechnology Of Oilseed Crops: Healthy Oils By Design,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,498982,Physiology of Agricultural Plants,Agriculture and Food Research Initiative
2018-02-22,2018-67032-27702,2017-06428,Sustainable High-Value Horticulture and Processing Systems in Washington State: Research and Extension Experiences for Undergraduates,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,278911,Research and Extension Experiences for Undergraduates,Agriculture and Food Research Initiative
2018-03-29,2018-67021-27719,2017-06721,Valorizing Agricultural By-products with a Novel Hydrothermal Liquefaction Process,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,459540,Biorefining and Biomanufacturing,Agriculture and Food Research Initiative
2018-01-02,2018-67017-27517,2017-06996,Pigmented Potato Restores Gut Epithelial Health Impaired By Obesity,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,499873,"Food Safety, Nutrition, and Health: Function and Efficacy of Nutrients",Agriculture and Food Research Initiative
2018-04-19,2018-67012-28002,2017-07116,Translational taxonomy: the connection between pathovar designation and genetic diversity with the epidemiology of P. syringae genomospecies 1 causing cucurbit fruit diseases in the United States,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,164829,AFRI Post Doctoral Fellowships,Agriculture and Food Research Initiative
2018-03-02,2018-67012-28083,2017-07165,Effects of tri-trophic interactions on transmission of a legume plant pathogen,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,165000,AFRI Post Doctoral Fellowships,Agriculture and Food Research Initiative
2018-04-18,2018-67012-28048,2017-07206,Understanding changing natural and human-altered watersheds in the Inland Pacific Northwest through isotope hydrology and urban-ecological resiliency,WASHINGTON,WASHINGTON STATE UNIVERSITY,108695,AFRI Post Doctoral Fellowships,Agriculture and Food Research Initiative
2018-03-06,2018-67011-28037,2017-07225,Development of foods with modified textures for infants and children with feeding difficulties,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,11425,AFRI Predoctoral Fellowships,Agriculture and Food Research Initiative
2018-02-06,2018-67017-27564,2017-07669,Fiber and starch polymer interactions: a fundamental approach to improving the quality of high fiber extruded consumer food products,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,449523,Improving Food Quality,Agriculture and Food Research Initiative
2017-09-15,2016-37620-25777,2017-07781,Washington Animal Disease Diagnostic Laboratory Participation as a Level 1 Laboratory in the National Animal Health Laboratory Network.,WASHINGTON,VET - WASHINGTON STATE UNIVERSITY-SCHOOL OF VETERINARY MEDICINE,385247,Homeland Security,Emergency Supplemental
2018-02-28,2018-67021-27970,2017-07883,Nanomaterials-Enhanced Multiplex Immunosensing Device for Rapid and Sensitive Detection of Pesticide Residues,WASHINGTON,WASHINGTON STATE UNIVERSITY,445411,Agriculture Systems and Technology: Nanotechnology for Agricultural and Food Systems,Agriculture and Food Research Initiative
2018-04-13,2018-68006-28105,2017-08308,Apple to Glass: Improving Orchard Profitability through Developing Regional Craft Ciders,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,445290,Agriculture Economics and Rural Communities: Small and Medium-Sized Farms,Agriculture and Food Research Initiative
2018-06-27,2018-68011-28373,2017-08913,Technology for Trade: New Tools and New Rules for Water Use Efficiency in Agriculture and Beyond,WASHINGTON,WASHINGTON STATE UNIVERSITY,4966223,Water for Food Production Systems,Agriculture and Food Research Initiative
2018-04-22,2016-68003-24840,2018-02415,Center of Excellence for Food Safety Using Microwave Energy,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,1000000,Enhancing Food Safety Through Improved Processing Technologies,Agriculture and Food Research Initiative
2018-09-14,2018-67007-28797,2018-02477,Medium: SMART IRRIGATION - Big Data approach for Accurate Water Stress Detection and Precision Irrigation in Fruit Crops,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,676513,Cyber-Physical Systems,Agriculture and Food Research Initiative
2018-07-30,2018-51181-28364,2018-03375,"FRAME: Fungicide Resistance Assessment, Mitigation and Extension Network for Wine, Table, and Raisin Grapes",WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,2402944,Specialty Crop Research Initiative,Specialty Crop Research Initiative
2018-07-23,2018-51181-28435,2018-03407,Development and Delivery of Integrated Management Packages for the Most Serious Pest and Diseases Threatening US Allium Industries,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,3291766,Specialty Crop Research Initiative,Specialty Crop Research Initiative
2018-09-14,2018-70005-28792,2018-03920,Genomics Enabled Purging Selection to Develop 200 Alfalfa Inbred Lines Toward High Yield Hybrid Production,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,295000,Alfalfa and Forage Program,Other Programs
2018-08-22,2018-70027-28587,2018-04175,Western Extension Risk Management Education Center,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,1082736,ARPA-Risk Management Educ. Partnerships,Agriculture Risk Protection Act
2018-07-02,2016-34141-25706,2018-04650,Potato Variety Development in the Northwest,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,884570,Potato Research,Special Research Grants Program
2018-07-16,2017-70006-27138,2018-05179,Washington State IPM Extension Implementation Program 2017 - 2020,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,299719,Extension Implementation Program,Crop Protection and Pest Management
2018-09-12,2018-70020-28870,2018-05224,A Primer To The Produce Safety Rule For Small And Very Small Farms In Washington State,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,149984,Regional FSMA Center,FSMA Outreach to Small Farmers
2018-08-22,2017-41580-26917,2018-05670,Colville Reservation Extension Program,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,89490,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2018-09-06,2017-41580-26925,2018-05671,"Cultivating Our Future, Respecting Our Past",WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,84000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2018-09-13,2016-37620-25777,2018-06075,NAHLN:WA-Washington Animal Disease Diagnostic Laboratory Participation as a Level 1 Laboratory in the National Animal Health Laboratory Network,WASHINGTON,VET - WASHINGTON STATE UNIVERSITY-SCHOOL OF VETERINARY MEDICINE,328000,Homeland Security,Emergency Supplemental
2018-11-30,2019-67013-28984,2018-06259,Plant Breeding for Agricultural Production - Pulse Production,WASHINGTON,WASHINGTON STATE UNIVERSITY,50000,Plant Health and Production and Plant Products:  Plant Breeding for Agricultural Production,Agriculture and Food Research Initiative
2019-02-13,2019-67013-29171,2018-06261,Genomics-Enabled Satellite Phenomics For Wheat Breeding In The Palouse,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,500000,Plant Health and Production and Plant Products:  Plant Breeding for Agricultural Production,Agriculture and Food Research Initiative
2019-04-30,2019-67013-29160,2018-06378,Improving Stress Physiology and Yield in Brassica Crops,WASHINGTON,WASHINGTON STATE UNIVERSITY,455000,Physiology of Agricultural Plants,Agriculture and Food Research Initiative
2019-03-29,2019-67015-29410,2018-06478,Surrogate Sires: Next Generation Breeding Tool in Cattle Production,WASHINGTON,VET - WASHINGTON STATE UNIVERSITY-SCHOOL OF VETERINARY MEDICINE,494911,Animal Health and Production and Animal Products: Animal Reproduction,Agriculture and Food Research Initiative
2019-06-20,2019-67013-29963,2018-07648,Rhizospheric Delivery System Of Biodegradable Immunostimulants To Control Powdery Scab Disease In Potato,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,484344,Pests and Beneficial Species in Agricultural Production Systems,Agriculture and Food Research Initiative
2019-05-08,2019-67011-29556,2018-07746,Extreme Polyphagy: Querying the gut contents of brown marmorated stink bug,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,119667,AFRI Predoctoral Fellowships,Agriculture and Food Research Initiative
2019-05-08,2019-67011-29605,2018-07763,Engaging Grower Audiences: Using Research and Extension to Improve Agriculture Spray Practices,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,71083,AFRI Predoctoral Fellowships,Agriculture and Food Research Initiative
2019-05-02,2019-67011-29616,2018-07845,Dissection of the calcium signature in plant innate immunity,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,114214,AFRI Predoctoral Fellowships,Agriculture and Food Research Initiative
2019-05-14,2019-67011-29620,2018-07863,Is native bird biodiversity the key to suppressing human foodborne pathogens while bolstering natural pest control services?,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,37589,AFRI Predoctoral Fellowships,Agriculture and Food Research Initiative
2019-04-27,2019-67011-29602,2018-07879,Exploring the effects of predators on aphids and aphid-borne viruses,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,120000,AFRI Predoctoral Fellowships,Agriculture and Food Research Initiative
2019-03-28,2019-67013-29350,2018-07913,Molecular Mechanisms Of Root-Knot Nematode Parasitism On Potatoes: Potential Targets To Engineer Durable Resistance,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,451404,Pests and Beneficial Species in Agricultural Production Systems,Agriculture and Food Research Initiative
2019-04-26,2019-67011-29603,2018-08048,Exploring the role of non-crop hosts and environmental stress on a vector-borne pathogen,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,115125,AFRI Predoctoral Fellowships,Agriculture and Food Research Initiative
2019-08-06,2019-67021-29946,2018-08096,Efficient Production Of Renewable Jet Fuel And Bio- Amines From Genetically Optimized Camelina,WASHINGTON,WASHINGTON STATE UNIVERSITY,467122,Biorefining and Biomanufacturing,Agriculture and Food Research Initiative
2019-05-14,2019-67012-29667,2018-08196,Making Sense Out of the Complexity of Soil Health: A Method to Provide Quantitative Information to Producers,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,107703,AFRI Post Doctoral Fellowships,Agriculture and Food Research Initiative
2019-03-21,2019-67013-29348,2018-08579,Improving health and survivorship of commercially managed honey bee colonies utilizing indoor storage,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,499691,Pollinator Health: Research and Application,Agriculture and Food Research Initiative
2019-02-22,2019-67021-29226,2018-09051,"CPS: Small: Localized, Geospatial Sensing of Canopy and Fruit Microclimate for Real-time Management of Sunburn in Apple",WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,446101,Cyber-Physical Systems,Agriculture and Food Research Initiative
2019-06-19,2019-68008-29897,2018-09134,"Addressing the problem of dairy calf gastrointestinal disease through enhanced diagnostics, novel therapeutics, and practical education",WASHINGTON,VET - WASHINGTON STATE UNIVERSITY-SCHOOL OF VETERINARY MEDICINE,299989,Critical Agricultural Research and Extension: CARE,Agriculture and Food Research Initiative
2019-05-22,2017-67013-29481,2018-09285,Illuminating Metabolic Fluxes Within Oil-Producing Tobacco Leaves for Enhanced Photosynthetic Energy and Carbon Storage,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,316203,Physiology of Agricultural Plants,Agriculture and Food Research Initiative
2019-03-05,2016-68003-24840,2019-01500,Center of Excellence for Food Safety Using Microwave Energy,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,996315,Enhancing Food Safety Through Improved Processing Technologies,Agriculture and Food Research Initiative
2019-08-20,2019-33522-30203,2019-02014,Assessing Risks of Transport and Uptake of Antibiotic Resistance and RNA Silencing Transgenes in Soils via Experiments and Modeling,WASHINGTON,WASHINGTON STATE UNIVERSITY,499513,Biotechnology Risk Assessment,Biotechnology Risk Assessment Grants Program
2019-09-06,2019-41520-30092,2019-02792,WSU SCP: Adapting Strengthening Families (SFP 10-14) for Legalized Marijuana Context,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,160000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2019-09-06,2019-70005-30362,2019-02840,Determining Genetic Factors that Influence Protein Quality and Yield in Alfalfa,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,250000,Alfalfa and Forage Program,Other Programs
2019-09-06,2019-70006-30443,2019-02988,Expanding the IPM Toolbox for Sustainable Pear Production,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,323622,Applied Research and Development Program,Crop Protection and Pest Management
2019-08-31,2019-51181-30012,2019-03165,Planning Grant: Implementation of New Technologies and Improved End-of-Life Management for Sustainable Use of Agricultural Plastics,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,49234,Specialty Crop Research Initiative,Specialty Crop Research Initiative
2019-09-04,2019-51181-30013,2019-03171,Stop the rot: Combating onion bacterial diseases with pathogenomic tools and enhanced management strategies,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,4044300,Specialty Crop Research Initiative,Specialty Crop Research Initiative
2019-08-28,2019-34141-30291,2019-03715,Potato Variety Development in the Northwest,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,878498,Potato Research,Special Research Grants Program
2019-09-06,2019-41590-30128,2019-03899,Washington State AgrAbility Project,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,182570,AgrAbility,"Smith-Lever 3B, 3C, and 3D Programs"
2019-06-19,2017-41580-26917,2019-03933,Colville Reservation Extension Program,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,89490,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2019-07-17,2017-41580-26925,2019-03934,"Cultivating Our Future, Respecting Our Past",WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,84000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2019-06-26,2017-67021-26252,2019-04149,High-Throughput Phenotyping Techniques To Advance Variety Selection In Grain Legume,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,187303,Agricultural Engineering,Agriculture and Food Research Initiative
2019-09-03,2017-70006-27138,2019-04283,Washington State IPM Extension Implementation Program 2017 - 2020,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,299996,Extension Implementation Program,Crop Protection and Pest Management
2019-07-14,2018-70027-28587,2019-04600,Western Extension Risk Management Education Center,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,1082736,ARPA-Risk Management Educ. Partnerships,Agriculture Risk Protection Act
2019-08-05,2018-51181-28364,2019-04741,"FRAME: Fungicide Resistance Assessment, Mitigation and Extension Network for Wine, Table, and Raisin Grapes",WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,2340790,Specialty Crop Research Initiative,Specialty Crop Research Initiative
2020-02-19,2020-67037-30671,2019-05110,FACT: Research Experience for Undergraduates on Phenomics Big Data Management,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,399993,Research and Extension Experiences for Undergraduates,Agriculture and Food Research Initiative
2019-09-06,2016-37620-25777,2019-05273,NAHLN:WA-Washington Animal Disease Diagnostic Laboratory Participation as a Level 1 Laboratory in the National Animal Health Laboratory Network,WASHINGTON,VET - WASHINGTON STATE UNIVERSITY-SCHOOL OF VETERINARY MEDICINE,300000,Homeland Security,Emergency Supplemental
2020-05-29,2020-67015-31733,2019-05587,Genome To Phenome Via Single-Cell Alternative Transcriptome Analysis In Cattle,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,475000,"Animal Health and Production and Animal Products: Animal Breeding, Genetics, and Genomics",Agriculture and Food Research Initiative
2020-03-24,2020-67013-30899,2019-05703,Characterization of a novel triacylglycerol remodeling pathway for accumulation of industrially valuable fatty acids in Pysaria fendleri,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,500000,Foundational Knowledge of Plant Products,Agriculture and Food Research Initiative
2019-09-03,2019-70028-30435,2019-06072,Western Regional Agricultural Stress Assistance Program (WRASAP),WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,480000,Farm and Ranch Stress Assistance Network,Other Programs
2020-04-14,2020-67021-31138,2019-06301,A Biobased Catalyst-Free Epoxy Vitrimer System Build On Hyperbranced Prepolymer and Its Potential Application For Self Healable Powder Coating,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,449936,Biorefining and Biomanufacturing,Agriculture and Food Research Initiative
2020-04-04,2020-67013-30864,2019-06659,MCRV: Dissecting Microbiome-Mediated Crop Rotational Value of Pulses and Oilseeds in Dryland Wheat Systems,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,500000,Foundational Knowledge of Agricultural Production Systems,Agriculture and Food Research Initiative
2020-04-11,2020-67019-31149,2019-06789,Microplastics in Soils: Long-Term Accumulation due to Land-Application of Biosolids,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,499048,"Renewable Energy, Natural Resources, and Environment: Agroecosystem Management",Agriculture and Food Research Initiative
2020-04-01,2020-67018-30791,2019-06973,Hyperspectral Imaging: A Potential Novel Tool in Rapid Microbial Identification,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,401645,Food Safety and Defense,Agriculture and Food Research Initiative
2020-04-21,2020-67013-31177,2019-07014,Systems-level analysis of antagonistic and mutualistic dialogues in tripartite interactions among potato-protist-virus,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,789500,Plant Biotic Interactions,Agriculture and Food Research Initiative
2020-05-28,2020-67034-31744,2019-07306,Investigating novel sources of resistance to cereal cyst nematode in synthetic wheat,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,120000,AFRI Predoctoral Fellowships,Agriculture and Food Research Initiative
2020-06-01,2020-67034-31887,2019-07324,"Integrating genetics, genomics, and physiology to inform breeding for fire blight resistance in apple",WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,24553,AFRI Predoctoral Fellowships,Agriculture and Food Research Initiative
2020-05-25,2020-67034-31766,2019-07338,Forest Health Defenders: enhancing biosecurity through public engagement in plant disease research,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,161887,AFRI Post Doctoral Fellowships,Agriculture and Food Research Initiative
2020-07-22,2020-67021-32460,2019-07485,FACT: Predicting Wheat Hagberg Falling Number from Near Infrared Spectrometers,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,499660,Food and Agriculture Cyberinformatics and Tools,Agriculture and Food Research Initiative
2020-04-19,2018-70027-28587,2019-08174,Western Center Risk Management Education Center,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,904320,ARPA-Risk Management Educ. Partnerships,Agriculture Risk Protection Act
2020-06-08,2020-67023-31637,2019-08480,Social Interaction and Consumer Acceptance of Genome Editing in Domestic Livestock,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,445000,AFRI Foundational - Social Implications of Emerging Technologies,Agriculture and Food Research Initiative
2020-07-15,2020-51300-32261,2020-02235,Assessment of inadvertent chemical contamination of organic crops,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,50000,Organic Agriculture Research & Extension Initiative,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2020-07-27,2020-51106-32484,2020-02373,No-Till Organic Cropping System for the Dryland Pacific Northwest,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,499644,Organic Transitions,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2020-07-23,2020-51181-32159,2020-02626,High-Resolution Vineyard Nutrient Management,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,1030115,Specialty Crop Research Initiative,Specialty Crop Research Initiative
2020-10-28,2021-67015-33400,2020-02726,Defining the function of activin signaling in fish skeletal muscle growth,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,500000,"Animal Health and Production and Animal Products: Improved Nutritional Performance, Growth, and Lactation of Animals",Agriculture and Food Research Initiative
2020-07-27,2017-41580-26925,2020-03089,"Cultivating Our Future, Respecting Our Past",WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,90616,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2020-12-16,2021-67013-33955,2020-03498,"Biofortifying Wheat Using Selection, Introgression, and Reverse Genetics",WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,500000,Plant Health and Production and Plant Products:  Plant Breeding for Agricultural Production,Agriculture and Food Research Initiative
2020-08-14,2017-41580-26917,2020-03880,Colville Reservation Extension Program,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,96106,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2020-09-04,2020-70020-33027,2020-04217,"Innovative and supplementary food safety training, education, and outreach program for small and medium-sized food producers and processors",WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,450000,Regional FSMA Center,FSMA Outreach to Small Farmers
2020-09-10,2020-70020-33024,2020-04222,Bridging the Gap: Expanding a HACCP-based Curriculum to Help Produce Growers Treat Agricultural Water,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,14413,Regional FSMA Center,FSMA Outreach to Small Farmers
2020-11-19,2021-67013-33716,2020-04397,Improving management systems to increase resistance of loblolly pine plantations to bark beetle outbreak,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,500000,Foundational Knowledge of Agricultural Production Systems,Agriculture and Food Research Initiative
2020-11-18,2021-67013-33677,2020-04512,Linking functional and taxonomic diversity of diazotrophs under contrasting management regimes for enhanced crop productivity,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,79465,Foundational Knowledge of Agricultural Production Systems,Agriculture and Food Research Initiative
2020-07-16,2019-41520-30092,2020-05458,WSU SCP: Adapting Strengthening Families (SFP 10-14) for Legalized Marijuana Context,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,80000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2020-09-03,2017-70006-27138,2020-06262,Washington State IPM Extension Implementation Program 2017-2020,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,290904,Extension Implementation Program,Crop Protection and Pest Management
2020-07-01,2018-70027-28587,2020-07066,Western Center Risk Management Education Center,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,1082736,ARPA-Risk Management Educ. Partnerships,Agriculture Risk Protection Act
2020-07-13,2019-70005-30362,2020-07084,Determining Genetic Factors that Influence Protein Quality and Yield in Alfalfa,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,250000,Alfalfa and Forage Program,Other Programs
2020-06-30,2019-34141-30291,2020-07092,Potato Variety Development in the Northwest,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,946115,Potato Research,Special Research Grants Program
2020-08-22,2020-70411-32775,2020-07175,"Culturally Sustaining/Revitalizing Approach to Native American Undergraduate Recruitment, Retention and Nation Building",WASHINGTON,WASHINGTON STATE UNIVERSITY,288172,New Beginning for Tribal Students,Tribal Grant Programs
2021-01-12,2021-68014-34144,2020-07300,In sickness and in health till death do us part: Putting research into practice for a dairy summary measure of health,WASHINGTON,VET - WASHINGTON STATE UNIVERSITY-SCHOOL OF VETERINARY MEDICINE,1000000,Inter-Disciplinary Engagement in Animal Systems ,Agriculture and Food Research Initiative
2020-09-04,2020-70006-33021,2020-07474,Epidemiology-Based Tactics To Abate Gray Mold Of Apple And Pear In The Pacific Northwest,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,199805,Applied Research and Development Program,Crop Protection and Pest Management
2020-09-10,2020-70028-32731,2020-07631,Western Regional Agricultural Stress Assistance Program,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,2400000,Farm and Ranch Stress Assistance Network,Other Programs
2020-08-30,2020-46100-32837,2020-08104,Universal Prevention Approaches To Addressing Opioid Use: Building Capacity Within Rural Families And Extension Personnel,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,392866,Rural Health & Safety Education,Rural Health & Safety Education
2020-07-30,2019-41590-30128,2020-08538,Washington State AgrAbility Project,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,180000,AgrAbility,"Smith-Lever 3B, 3C, and 3D Programs"
2021-03-23,2021-68018-34617,2020-09365,Improving crop resiliency: multidisciplinary training of future agriculture leaders through research and extension,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,499962,Research and Extension Experiences for Undergraduates,Agriculture and Food Research Initiative
2020-09-04,2018-70027-28587,2020-09779,Western Extension Risk Management Education Center,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,910080,ARPA-Risk Management Educ. Partnerships,Agriculture Risk Protection Act
2021-06-03,2021-67034-35186,2020-10028,Using Vibrational Communication for Mating Disruption and Pest Management,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,180000,AFRI Predoctoral Fellowships,Agriculture and Food Research Initiative
2021-06-15,2021-67034-35148,2020-10035,Elucidating determinants of regulating nitrogenase gene expression in the associative diazotroph Azotobacter vinelandii,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,144524,AFRI Predoctoral Fellowships,Agriculture and Food Research Initiative
2020-09-16,2019-41520-30092,2020-10119,WSU SCP: Adapting Strengthening Families (SFP 10-14) for Legalized Marijuana Context,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,9800,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2021-06-02,2021-67034-35173,2020-10532,Tracking Within-Vector Phytoplasma Dynamics to Optimize Control,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,142977,AFRI Post Doctoral Fellowships,Agriculture and Food Research Initiative
2021-05-21,2021-67034-35037,2020-10763,Mining the root microbiome to boost chickpea nutritional quality.,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,165000,AFRI Post Doctoral Fellowships,Agriculture and Food Research Initiative
2021-02-10,2021-67021-34336,2020-11346,CPS: Medium: Field-specific weather-driven automated frost mitigation of specialty crops,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,1009522,Cyber-Physical Systems,Agriculture and Food Research Initiative
2021-05-20,2021-51300-34913,2021-02949,"Systems-Based Approach To Enhance Quality, Safety, And Shelf Life Of Organic Tree Fruit In The Pacific Northwest",WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,1499887,Organic Agriculture Research & Extension Initiative,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2021-04-12,2021-70027-34713,2021-03178,Improving the Economic Viability of Agricultural Producers Through Risk Management Education,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,0,ARPA-Risk Management Educ. Partnerships,Agriculture Risk Protection Act
2021-05-18,2019-41520-30092,2021-03827,WSU SCP: Adapting Strengthening Families (SFP 10-14) for Legalized Marijuana Context,WASHINGTON,SAES - WASHINGTON STATE UNIVERSITY,132000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2021-04-20,2021-46401-34820,2021-04020,Big landscapes meet big data: a decision support tool for grazing management in a variable and changing world,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,100000,Renewable Resource,Other Programs
2021-07-29,2021-41520-35353,2021-04152,Juntos Sustainable Community Project: University of Idaho and Washington State University Joint Project,IDAHO,SAES - UNIVERSITY OF IDAHO,160000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2021-05-21,2017-41580-26917,2021-04163,Colville Reservation Extension Program,WASHINGTON,EXT - WASHINGTON STATE UNIVERSITY EXTENSION,96106,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
