Award Date,Grant Number,Proposal Number,Grant Title,State Name,Grantee Name,Award Dollars,Program Name,Program Area Name
2012-09-14,2010-41534-21682,2012-03778,Montana Extension IPM Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,136005,Extension Integrated Pest Management - Coordination,"Smith-Lever 3B, 3C, and 3D Programs"
2012-08-28,2012-38837-20045,2012-03799,Master Family & Consumer Sciences Volunteer Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,50500,"IYFC, Admin. Discretionary & Reim. Extension",Extension Program Unit
2012-08-23,2012-41310-02600,2012-03887,FERS 2012,MONTANA,MONTANA STATE UNIVERSITY,12763,FERS Contributions Program,Other Programs
2013-11-20,2014-67016-21552,2013-01197,Use of amphotericin B to enhance innate immunity in bovine calves,MONTANA,SAES - MONTANA STATE UNIVERSITY,330000,Animal Health and Production and Animal Products: Animal Health and Disease,Agriculture and Food Research Initiative
2013-06-21,2013-41580-20807,2013-01468,Fort Peck Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,79000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2013-06-19,2013-41580-20809,2013-01478,Blackfeet Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,82000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2013-06-20,2013-41580-20808,2013-01480,Fort Belknap Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,65000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2013-06-18,2013-41580-20806,2013-01481,Flathead Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,84000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2013-08-16,2013-41580-20968,2013-01484,Northern Cheyenne Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,62000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2013-09-06,2013-67013-21106,2013-01890,New Genes for Resistance to the Wheat Sawfly from Geographically Targeted Landrace Accessions of Wheat,MONTANA,SAES - MONTANA STATE UNIVERSITY,500000,Plant Health and Production and Plant Products:  Plant Breeding for Agricultural Production,Agriculture and Food Research Initiative
2013-11-26,2014-67014-21664,2013-02442,The Role of Leaf and Seed Starch in Rice Whole Plant Metabolism,MONTANA,SAES - MONTANA STATE UNIVERSITY,481588,Plant Health and Production and Plant Products: Biology of Agricultural Plants,Agriculture and Food Research Initiative
2014-04-16,2014-67013-21859,2013-02628,Elucidating the Molecular Mechanisms of Odor and Pheromone Signaling in Olfactory Neurons,MONTANA,SAES - MONTANA STATE UNIVERSITY,399858,Plant Health and Production and Plant Products: Insects and Nematodes,Agriculture and Food Research Initiative
2013-09-18,2013-41534-21503,2013-04110,Implementing an IPM Program for Montana,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,86000,Extension Integrated Pest Management - Coordination,"Smith-Lever 3B, 3C, and 3D Programs"
2013-12-26,2014-67004-21663,2013-04244,Development Of Dietary Interventions To Mitigate Climate-Induced Alterations Of Rainbow Trout (Oncorhynchus mykiss) Gut Microbial Population,MONTANA,SAES - MONTANA STATE UNIVERSITY,757266,Climate Change:  Climate Change Mitigation and Adaptation in Agriculture,Agriculture and Food Research Initiative
2013-07-10,2013-41100-02600,2013-04296,Smith-Lever Regular Federal 2013,MONTANA,MONTANA STATE UNIVERSITY,2364455,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
2013-07-11,2013-41510-02600,2013-04482,Expanded Food and Nutrition Program Federal 2013,MONTANA,MONTANA STATE UNIVERSITY,368526,Expanded Food and Nutrition Education Formula Program,"Smith-Lever 3B, 3C, and 3D Programs"
2013-09-05,2013-46000-02600,2013-04570,Renewable Resources Federal 2013,MONTANA,MONTANA STATE UNIVERSITY,55649,Renewable Resources Extension Act,Other Programs
2013-07-30,2013-31200-06030,2013-04639,FFY13 Montana Hatch Multistate,MONTANA,MONTANA STATE UNIVERSITY,808414,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
2013-07-25,2013-36100-06030,2013-04890,FFY13 Animal Health,MONTANA,MONTANA STATE UNIVERSITY,49174,Animal Health and Disease Research Program,Animal Health Formula Program
2014-02-26,2014-67023-21806,2013-04929,Effects of Oil and Gas Development on Agriculture: The Importance of Water Resources,MONTANA,SAES - MONTANA STATE UNIVERSITY,195362,Agriculture Economics and Rural Communities: Environment,Agriculture and Food Research Initiative
2013-08-10,2013-31100-06030,2013-05054,FFY13 Hatch Regular,MONTANA,MONTANA STATE UNIVERSITY,1671084,Hatch Act of 1887,Hatch Formula Programs
2013-09-17,2013-41310-02600,2013-05124,FERS 2013,MONTANA,MONTANA STATE UNIVERSITY,10881,FERS Contributions Program,Other Programs
2013-08-30,2013-41200-02600,2013-05494,Special Needs 2013,MONTANA,MONTANA STATE UNIVERSITY,92179,Cooperative Extension Programs at 1862 Land-Grant Institutions (Special Needs),"Smith-Lever 3B, 3C, and 3D Programs"
2014-06-25,2014-31100-06030,2014-01807,FFY2014 Hatch Regular,MONTANA,MONTANA STATE UNIVERSITY,1882525,Hatch Act of 1887,Hatch Formula Programs
2014-05-16,2014-31200-06030,2014-02502,FFY14 Montana Hatch Multistate,MONTANA,MONTANA STATE UNIVERSITY,913551,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
2014-07-03,2014-41100-02600,2014-02584,FY 2014 Smith-Lever Fund application,MONTANA,MONTANA STATE UNIVERSITY,2712498,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
2014-08-26,2014-41520-22192,2014-03967,Linking Native American youth to agriculture and environmental practices using STEM technologies,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,93750,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2015-03-31,2015-67014-23284,2014-05368,Understanding Biotic and Abiotic Factors Affecting Honey Bee Health,MONTANA,SAES - MONTANA STATE UNIVERSITY,149827,Plant Health and Production and Plant Products: Insects and Nematodes,Agriculture and Food Research Initiative
2014-12-08,2015-68006-22850,2014-05498,Escaping the Resource Curse: Developing Governance and Investment Frameworks to Leverage the Benefits of Energy Development for Rural Sustai,MONTANA,MONTANA STATE UNIVERSITY,458901,Agriculture Economics and Rural Communities: Rural Development,Agriculture and Food Research Initiative
2014-07-12,2014-46000-02600,2014-05946,Renewable Resources Federal 2014,MONTANA,MONTANA STATE UNIVERSITY,62608,Renewable Resources Extension Act,Other Programs
2014-07-17,2013-41580-20809,2014-06390,Blackfeet Federally Recognized Tribes Extension Project,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,87400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2014-07-28,2013-41580-20806,2014-06411,Flathead Federally Recognized Tribes Extension Project,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,89400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2014-07-24,2013-41580-20808,2014-06450,Fort Belknap Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,70400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2014-07-17,2013-41580-20807,2014-06452,Fort Peck Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,84400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2014-07-17,2013-41580-20968,2014-06456,Northern Cheyenne Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,67400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2014-07-21,2014-41310-02600,2014-06708,FERS 2014,MONTANA,MONTANA STATE UNIVERSITY,9536,FERS Contributions Program,Other Programs
2015-05-01,2015-67020-23454,2014-06912,"Linking Topography, Changing Snow Regimes, Nitrogen Dynamics, and Forest Productivity",MONTANA,MONTANA STATE UNIVERSITY,463930,Foundational Program:  Soil Health,Agriculture and Food Research Initiative
2014-07-16,2014-41200-02600,2014-07101,Smith-Lever Special Needs Capacity 2014,MONTANA,MONTANA STATE UNIVERSITY,92179,Cooperative Extension Programs at 1862 Land-Grant Institutions (Special Needs),"Smith-Lever 3B, 3C, and 3D Programs"
2014-07-22,2014-41510-02600,2014-07176,Expanded Food and Nutrition Program Federal 2014,MONTANA,MONTANA STATE UNIVERSITY,382103,Expanded Food and Nutrition Education Formula Program,"Smith-Lever 3B, 3C, and 3D Programs"
2014-09-08,2014-70006-22554,2014-07589,Montana State University's Extension Implementation Plan for Integrated Pest Management,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,140000,Extension Implementation Program,Crop Protection and Pest Management
2015-04-09,2015-68004-23414,2014-07642,The Fourth National Meeting of the National Plant Diagnostic Network: Advancing Diagnostics to Meet Plant Health Needs,MONTANA,SAES - MONTANA STATE UNIVERSITY,49835,Global Food Security:  Mitigating Crop and Livestock Losses,Agriculture and Food Research Initiative
2014-08-25,2014-36100-06030,2014-08454,FFY14 Animal Health,MONTANA,MONTANA STATE UNIVERSITY,45132,Animal Health and Disease Research Program,Animal Health Formula Program
2015-04-30,2015-67029-23513,2014-09537,Cattle Grazing Strategies to Sustain and Enhance Sage-Grouse Habitat,MONTANA,SAES - MONTANA STATE UNIVERSITY,139750,Critical Agricultural Research and Extension: CARE,Agriculture and Food Research Initiative
2014-09-17,2014-38837-22590,2014-09610,Master Family & Consumer Sciences Volunteer Program,MONTANA,MONTANA STATE UNIVERSITY,11500,"IYFC, Admin. Discretionary & Reim. Extension",Extension Program Unit
2015-02-10,2015-46000-02600,2015-00037,Renewable Resources 2015,MONTANA,MONTANA STATE UNIVERSITY,12887,Renewable Resources Extension Act,Other Programs
2015-01-15,2015-41510-02600,2015-00124,Expanded Food and Nutrition Program 2015,MONTANA,MONTANA STATE UNIVERSITY,72600,Expanded Food and Nutrition Education Formula Program,"Smith-Lever 3B, 3C, and 3D Programs"
2015-01-27,2015-41310-02600,2015-01123,FERS 2015,MONTANA,MONTANA STATE UNIVERSITY,1216,FERS Contributions Program,Other Programs
2015-01-23,2015-31100-06030,2015-01306,FFY2015 Hatch Regular,MONTANA,MONTANA STATE UNIVERSITY,357680,Hatch Act of 1887,Hatch Formula Programs
2015-01-27,2015-31200-06030,2015-01417,FFY2015 Hatch Multistate,MONTANA,MONTANA STATE UNIVERSITY,173575,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
2015-01-27,2015-41200-02600,2015-01876,Smith-Lever Special Needs Capacity 2015,MONTANA,MONTANA STATE UNIVERSITY,17363,Cooperative Extension Programs at 1862 Land-Grant Institutions (Special Needs),"Smith-Lever 3B, 3C, and 3D Programs"
2015-02-18,2015-41100-02600,2015-02279,Smith-Lever 2015,MONTANA,MONTANA STATE UNIVERSITY,518666,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
2015-07-07,2013-41580-20808,2015-03362,Fort Belknap Federally Recognized Tribes Extension Project,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,70400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2015-06-23,2013-41580-20809,2015-03364,Blackfeet Federally Recognized Tribes Extension Project,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,87400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2015-07-02,2013-41580-20968,2015-03374,Northern Cheyenne Federally Recognized Tribes Extension Project,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,67400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2015-07-02,2013-41580-20806,2015-03378,Flathead Federally Recognized Tribes Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,89400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2015-06-18,2013-41580-20807,2015-03383,Fort Peck Federally Recognized Tribes Extension Project,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,84400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2015-04-01,2015-31100-06030,2015-03791,FFY2015 Hatch Regular,MONTANA,MONTANA STATE UNIVERSITY,1513996,Hatch Act of 1887,Hatch Formula Programs
2015-04-17,2015-41100-02600,2015-03849,Smith-Lever 2015,MONTANA,MONTANA STATE UNIVERSITY,2208837,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
2015-04-03,2015-31200-06030,2015-03909,FFY2015 Hatch Multistate,MONTANA,MONTANA STATE UNIVERSITY,727633,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
2015-04-06,2015-41310-02600,2015-04006,FERS 2015,MONTANA,MONTANA STATE UNIVERSITY,6467,FERS Contributions Program,Other Programs
2015-04-06,2015-41200-02600,2015-04046,Smith-Lever Special Needs Capacity 2015,MONTANA,MONTANA STATE UNIVERSITY,74816,Cooperative Extension Programs at 1862 Land-Grant Institutions (Special Needs),"Smith-Lever 3B, 3C, and 3D Programs"
2015-04-07,2015-46000-02600,2015-04112,Renewable Resources 2015,MONTANA,MONTANA STATE UNIVERSITY,49721,Renewable Resources Extension Act,Other Programs
2015-05-11,2015-41510-02600,2015-04267,Expanded Food and Nutrition Program 2015,MONTANA,MONTANA STATE UNIVERSITY,309506,Expanded Food and Nutrition Education Formula Program,"Smith-Lever 3B, 3C, and 3D Programs"
2015-05-08,2015-36100-06030,2015-05038,FFY15 Animal Health,MONTANA,MONTANA STATE UNIVERSITY,44183,Animal Health and Disease Research Program,Animal Health Formula Program
2015-09-08,2014-41520-22192,2015-05869,Linking Native American youth to agriculture and environmental practices using STEM technologies,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,135000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2015-08-26,2015-51106-23970,2015-06281,Assessing the resiliency of integrated crop-livestock organic systems under current and predicted climate,MONTANA,SAES - MONTANA STATE UNIVERSITY,499990,Organic Transitions,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2016-02-10,2016-67013-24888,2015-06720,The physiological mechanisms and management of herbicide-resistant Avena fatua,MONTANA,SAES - MONTANA STATE UNIVERSITY,158744,Plant Health and Production and Plant Products: Controlling Weedy and Invasive Plants,Agriculture and Food Research Initiative
2015-12-16,2016-67013-24752,2015-07426,Increasing sustainability of Megachile rotundata populations on alfalfa seed farms using floral resource management strategies.,MONTANA,SAES - MONTANA STATE UNIVERSITY,385100,Plant Health and Production and Plant Products: Insects and Nematodes,Agriculture and Food Research Initiative
2015-12-16,2016-69003-24616,2015-07852,Reducing the antibiotic resistance gene reservoir by plasmid curing,MONTANA,MONTANA STATE UNIVERSITY,149514,Effective Mitigation Strategies for Antimicrobial Resistance,Agriculture and Food Research Initiative
2015-09-10,2014-70006-22554,2015-09759,Montana State University’s Extension Implementation Plan for Integrated Pest Management,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,140000,Extension Implementation Program,Crop Protection and Pest Management
2015-09-16,2015-36100-06030,2015-11258,FFY15 Animal Health,MONTANA,MONTANA STATE UNIVERSITY,157,Animal Health and Disease Research Program,Animal Health Formula Program
2016-02-20,2016-46000-02600,2016-00008,Renewable Resources 2016,MONTANA,MONTANA STATE UNIVERSITY,12835,Renewable Resources Extension Act,Other Programs
2016-02-22,2016-41510-02600,2016-00147,Expanded Food and Nutrition Program 2016,MONTANA,MONTANA STATE UNIVERSITY,72492,Expanded Food and Nutrition Education Formula Program,"Smith-Lever 3B, 3C, and 3D Programs"
2016-02-04,2016-31200-06030,2016-00211,FFY2016 Hatch Multistate,MONTANA,MONTANA STATE UNIVERSITY,171230,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
2016-02-25,2016-41100-02600,2016-00431,Smith-Lever 2016,MONTANA,MONTANA STATE UNIVERSITY,521557,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
2016-01-08,2016-41200-02600,2016-00461,Smith-Lever Special Needs Capacity 2016,MONTANA,MONTANA STATE UNIVERSITY,17363,Cooperative Extension Programs at 1862 Land-Grant Institutions (Special Needs),"Smith-Lever 3B, 3C, and 3D Programs"
2016-01-15,2016-31100-06030,2016-01101,FFY2016 Hatch Regular,MONTANA,MONTANA STATE UNIVERSITY,355618,Hatch Act of 1887,Hatch Formula Programs
2016-01-08,2016-41310-02600,2016-01245,FERS 2016,MONTANA,MONTANA STATE UNIVERSITY,735,FERS Contributions Program,Other Programs
2016-07-18,2014-41520-22192,2016-02895,Linking Native American youth to agriculture and environmental practices using STEM technologies,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,140000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2016-08-01,2013-41580-20809,2016-04259,Blackfeet Federally Recognized Tribes Extension Project,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,87400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2016-07-27,2013-41580-20806,2016-04264,Flathead Federally Recognized Tribes Project,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,89400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2016-07-28,2013-41580-20807,2016-04265,Fort Peck Federally Recognized Tribes Extension Project,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,84400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2016-07-22,2013-41580-20808,2016-04266,Fort Belknap Federally Recognized Tribes Extension Project,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,70400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2016-07-22,2013-41580-20968,2016-04267,Northern Cheyenne Federally Recognized Tribes Extension Project,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,67400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2016-05-16,2016-41310-02600,2016-05244,FERS 2016,MONTANA,MONTANA STATE UNIVERSITY,2681,FERS Contributions Program,Other Programs
2016-05-14,2016-41100-02600,2016-05361,Smith-Lever 2016,MONTANA,MONTANA STATE UNIVERSITY,2220951,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
2016-05-19,2016-41200-02600,2016-05399,Smith-Lever Special Needs Capacity 2016,MONTANA,MONTANA STATE UNIVERSITY,74816,Cooperative Extension Programs at 1862 Land-Grant Institutions (Special Needs),"Smith-Lever 3B, 3C, and 3D Programs"
2016-04-29,2016-31100-06030,2016-05477,FFY2016 Hatch Regular,MONTANA,MONTANA STATE UNIVERSITY,1507253,Hatch Act of 1887,Hatch Formula Programs
2016-04-21,2016-31200-06030,2016-05540,FFY2016 Hatch Multistate,MONTANA,MONTANA STATE UNIVERSITY,730296,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
2016-04-28,2016-41510-02600,2016-05579,Expanded Food and Nutrition Program 2016,MONTANA,MONTANA STATE UNIVERSITY,309300,Expanded Food and Nutrition Education Formula Program,"Smith-Lever 3B, 3C, and 3D Programs"
2016-05-19,2016-46000-02600,2016-05731,Renewable Resources 2016,MONTANA,MONTANA STATE UNIVERSITY,49547,Renewable Resources Extension Act,Other Programs
2017-03-07,2017-67032-26020,2016-06429,"Research and Experiential Learning for Undergraduates in Agriculture, Food and Nutrition: From Lab to Table",MONTANA,SAES - MONTANA STATE UNIVERSITY,244905,Research and Extension Experiences for Undergraduates,Agriculture and Food Research Initiative
2016-09-07,2014-70006-22554,2016-07097,Montana State University's Extension Implementation Plan for Integrated Pest Management,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,140000,Extension Implementation Program,Crop Protection and Pest Management
2016-09-20,2016-46100-25885,2016-07213,Preparing Montana Extension to Address Mental Health in Non-clinical Settings,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,362378,Rural Health & Safety Education,Rural Health & Safety Education
2016-09-16,2016-70006-25831,2016-07608,Ecological Management of Kochia in Irrigated Western Cropping Systems,MONTANA,SAES - MONTANA STATE UNIVERSITY,325000,Applied Research and Development Program,Crop Protection and Pest Management
2017-03-13,2017-68008-26280,2016-08487,AWaRe: a decision tool for Assessment of Wheat streak mosaic Risk,MONTANA,SAES - MONTANA STATE UNIVERSITY,300000,Critical Agricultural Research and Extension: CARE,Agriculture and Food Research Initiative
2017-02-22,2017-68008-26209,2016-08648,Rocky Mountain Malting Barley Cooperative,MONTANA,SAES - MONTANA STATE UNIVERSITY,300000,Critical Agricultural Research and Extension: CARE,Agriculture and Food Research Initiative
2017-03-21,2017-67018-26367,2016-08915,Determining the Gut Microbiota-dependent Impacts of Anthocyanin-rich Aronia Berries on Obese Individuals of Distinct Inflammatory Phenotypes,MONTANA,SAES - MONTANA STATE UNIVERSITY,150000,"Food Safety, Nutrition, and Health: Function and Efficacy of Nutrients",Agriculture and Food Research Initiative
2017-03-06,2017-67014-26190,2016-09616,"Wheat Adaptation, Yield, and Growth Effects of Novel Semi-Dwarf Alleles",MONTANA,SAES - MONTANA STATE UNIVERSITY,244618,Plant Health and Production and Plant Products:  Plant Breeding for Agricultural Production,Agriculture and Food Research Initiative
2016-09-16,2016-36100-06030,2016-10652,FFY16 Animal Health,MONTANA,MONTANA STATE UNIVERSITY,40558,Animal Health and Disease Research Program,Animal Health Formula Program
2017-09-14,2017-41580-26936,2017-04131,MSU Blackfeet Federally Recognized Tribe Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,81000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2017-08-31,2017-41580-26919,2017-04174,MSU Flathead Federally Recognized Tribe Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,123000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2017-08-21,2017-41580-26945,2017-04180,MSU Fort Belknap Federally Recongized Tribe Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,79000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2017-08-30,2017-41580-26943,2017-04214,MSU Fort Peck Federally Recognized Tribe Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,80000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2017-09-06,2017-70006-27155,2017-04394,Montana State University`s Extension Implementation Plan for Integrated Pest Management,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,273000,Extension Implementation Program,Crop Protection and Pest Management
2017-09-15,2017-70006-27272,2017-04712,"Integrating little hammers: using crop variety, crop diversification, cover crops, and targeted grazing to chip away at multiple herbicide resistant weeds",MONTANA,MONTANA STATE UNIVERSITY,199997,Applied Research and Development Program,Crop Protection and Pest Management
2017-09-07,2017-38503-27328,2017-05097,Empowering Women in Agriculture,MONTANA,MONTANA STATE UNIVERSITY,94378,Women and Minorities in STEM Fields-old,Women and Minorities in STEM Fields
2017-09-11,2014-41520-22192,2017-05278,Linking Native American youth to agriculture and environmental practices using STEM technologies,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,140000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2018-01-12,2018-67016-27579,2017-05460,In utero programming of the blood-brain barrier and nutrient-sensing circuitry that regulate bovine reproductive function,MONTANA,SAES - MONTANA STATE UNIVERSITY,257849,Animal Health and Production and Animal Products: Animal Reproduction,Agriculture and Food Research Initiative
2018-03-19,2018-67009-27900,2017-05871,Enhancing Incorporation of Biorefinery Lignins into Adhesives for Engineered Wood Product Applications,MONTANA,MONTANA STATE UNIVERSITY,500000,Co-products from Biomass Feedstocks,Agriculture and Food Research Initiative
2018-03-20,2018-70003-27649,2017-06105,Advancing an Inclusive Food Systems Curriculum based on a Signature Pedagogy,MONTANA,MONTANA STATE UNIVERSITY,618231,Higher Ed Challenge,Challenge Grants Program
2018-04-10,2018-67013-27919,2017-06176,"Diversifying cropping systems through cover crops and targeted grazing: impacts on plant-microbe-insect interactions, yield and economic returns",MONTANA,SAES - MONTANA STATE UNIVERSITY,500000,Foundational Knowledge of Agricultural Production Systems,Agriculture and Food Research Initiative
2018-04-10,2018-67011-28045,2017-07020,Strengthening Rural Community Resilience at the Energy-Agriculture Nexus: Identifying Resilience Traps and Barriers,MONTANA,MONTANA STATE UNIVERSITY,89615,AFRI Predoctoral Fellowships,Agriculture and Food Research Initiative
2018-02-18,2018-68006-27648,2017-08344,Understanding and Addressing Research Fatigue in Rural Communities:  Lessons for the Social Sciences from Energy Boomtowns,MONTANA,MONTANA STATE UNIVERSITY,357974,Innovation for Rural Entrepreneurs and Communities,Agriculture and Food Research Initiative
2017-09-11,2017-41580-26919,2017-08818,MSU Flathead Federally Recognized Tribe Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,2741,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2018-08-30,2018-51300-28432,2018-02850,"CREEP STOP: Integrating Biological, Cultural, and Mechanical/Physical Tools for Long-Term Suppression of Creeping Perennial Weeds in northern Great Plains and Pacific Northwest Cropping Systems",MONTANA,SAES - MONTANA STATE UNIVERSITY,1999995,Organic Agriculture Research & Extension Initiative,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2018-07-26,2018-51181-28366,2018-03322,Building a better lentil from the ground up,MONTANA,SAES - MONTANA STATE UNIVERSITY,3266237,Specialty Crop Research Initiative,Specialty Crop Research Initiative
2018-07-30,2018-38640-28418,2018-03789,WSARE Host Institution,MONTANA,MONTANA STATE UNIVERSITY,7895037,Sustainable Ag. (Regional Centers),Other Programs
2018-09-07,2018-70005-28740,2018-03908,Protecting Alfalfa Yield from Weevil Damage in the Intermountain West Region,MONTANA,SAES - MONTANA STATE UNIVERSITY,294200,Alfalfa and Forage Program,Other Programs
2018-08-29,2014-41520-22192,2018-04755,Linking Native American youth to agriculture and environmental practices using STEM technologies,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,140000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2018-08-15,2018-46100-28785,2018-04780,Educating and Empowering Aging Populations in Rural Montana about Opioid Misuse and Abuse,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,310505,Rural Health & Safety Education,Rural Health & Safety Education
2018-07-18,2017-70006-27155,2018-05095,Montana State University`s Extension Implementation Plan for Integrated Pest Management,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,300000,Extension Implementation Program,Crop Protection and Pest Management
2018-08-09,2017-41580-26919,2018-05681,MSU Flathead Federally Recognized Tribe Extension Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,88000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
